school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,building_name,_schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta
2015-16,X475,10X477,Marble Hill High School for International Studies,X477,99 TERRACE VIEW AVENUE,X,10.0,447.0,99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,7,Bronx Engineering and Technology Academy|Bronx School of Law and Finance|English Language Learners and International Suppor|Marble Hill High School for International Studies|Kennedy Yabc|Bronx Theatre High School|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10463.0,40.877105,-73.912256,8.0,10.0,309.0,1064532.0,1022150080.0,Marble Hill-Inwood                                                         
2015-16,X475,10X397,English Language Learners and International Suppor,X397,99 TERRACE VIEW AVENUE,X,10.0,333.0,99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,7,Bronx Engineering and Technology Academy|Bronx School of Law and Finance|English Language Learners and International Suppor|Marble Hill High School for International Studies|Kennedy Yabc|Bronx Theatre High School|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10463.0,40.877105,-73.912256,8.0,10.0,309.0,1064532.0,1022150080.0,Marble Hill-Inwood                                                         
2015-16,X475,10X284,Bronx School of Law and Finance,X284,99 TERRACE VIEW AVENUE,X,10.0,399.0,99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,7,Bronx Engineering and Technology Academy|Bronx School of Law and Finance|English Language Learners and International Suppor|Marble Hill High School for International Studies|Kennedy Yabc|Bronx Theatre High School|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10463.0,40.877105,-73.912256,8.0,10.0,309.0,1064532.0,1022150080.0,Marble Hill-Inwood                                                         
2015-16,X650,84X202,New Visions Charter High School for the Advanced Math and Science II,X650,900 TINTON AVENUE,X,8.0,518.0,900 TINTON AVENUE CONSOLIDATED LOCATION ,2,School for Tourism and Hospitality |New Visions Charter HS for Advanced Match and Science II |900 TINTON AVENUE CONSOLIDATED LOCATION ,,,,,,4C,501-750,,,,,,BRONX,10456.0,40.821675,-73.903546,3.0,17.0,133.0,2004807.0,2026680001.0,Morrisania-Melrose                                                         
2015-16,X475,10X213,Bronx Engineering and Technology Academy,X213,99 TERRACE VIEW AVENUE,X,10.0,410.0,99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,7,Bronx Engineering and Technology Academy|Bronx School of Law and Finance|English Language Learners and International Suppor|Marble Hill High School for International Studies|Kennedy Yabc|Bronx Theatre High School|THE NEW VISIONS CHARTER HS FOR THE HUMANITIES(XW)|THE NEW VISIONS CHARTER HS FOR ADVANCED MATH AND SCIENCE(XW)|99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10463.0,40.877105,-73.912256,8.0,10.0,309.0,1064532.0,1022150080.0,Marble Hill-Inwood                                                         
2015-16,X455,,750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,,750 BAYCHESTER AVENUE,X,11.0,2403.0,750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,2,Bronx Health Sciences High School |  Harry S Truman High School |  750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,3.0,6.0,11.0,4.0,4.0,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,BRONX,10475.0,40.874091,-73.833904,10.0,12.0,46201.0,2116159.0,2051410150.0,Co-op City                                                                 
2015-16,X455,11X455,Harry S Truman High School,X455,750 BAYCHESTER AVENUE,X,11.0,2070.0,750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,2,Bronx Health Sciences High School |  Harry S Truman High School |  750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,,,,,,10C,2001-2500,,,,,,BRONX,10475.0,40.874091,-73.833904,10.0,12.0,46201.0,2116159.0,2051410150.0,Co-op City                                                                 
2015-16,X455,11X249,Bronx Health Sciences High School,X249,750 BAYCHESTER AVENUE,X,11.0,333.0,750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,2,Bronx Health Sciences High School |  Harry S Truman High School |  750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10475.0,40.874091,-73.833904,10.0,12.0,46201.0,2116159.0,2051410150.0,Co-op City                                                                 
2015-16,X450,,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,1980 LAFAYETTE AVENUE,X,8.0,2440.0,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,8,Pablo Neruda Academy|Millennium Art Academy|Antonia Pantoja Preparatory Academy: A College Boa|Bronx Community High School|BRONX BRIDGES HIGH SCHOOL|Bronx Guild|Bronx Compass High School|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,1.0,6.0,39.0,0.0,6.0,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,BRONX,10473.0,40.82229,-73.856167,9.0,18.0,16.0,2022205.0,2036040039.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2015-16,X701,75X723,P.S. 723,X723,3540 BIVONA STREET,X,11.0,484.0,,1,P.S. 723,0.0,0.0,0.0,0.0,0.0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BRONX,10475.0,40.883026,-73.833227,12.0,12.0,46202.0,2093879.0,2052630070.0,Co-op City                                                                 
2015-16,X450,08X561,Bronx Compass High School,X561,1980 LAFAYETTE AVENUE,X,8.0,440.0,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,8,Pablo Neruda Academy|Millennium Art Academy|Antonia Pantoja Preparatory Academy: A College Boa|Bronx Community High School|BRONX BRIDGES HIGH SCHOOL|Bronx Guild|Stevenson Yabc|Bronx Compass High School|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10473.0,40.82229,-73.856167,9.0,18.0,16.0,2022205.0,2036040039.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2015-16,X450,08X507,Stevenson Yabc,X507,1980 LAFAYETTE AVENUE,X,8.0,,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,8,Pablo Neruda Academy|Millennium Art Academy|Antonia Pantoja Preparatory Academy: A College Boa|Bronx Community High School|BRONX BRIDGES HIGH SCHOOL|Bronx Guild|Stevenson Yabc|Bronx Compass High School|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,BRONX,10473.0,40.82229,-73.856167,9.0,18.0,16.0,2022205.0,2036040039.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2015-16,X450,08X452,Bronx Guild,X452,1980 LAFAYETTE AVENUE,X,8.0,322.0,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,8,Pablo Neruda Academy|Millennium Art Academy|Antonia Pantoja Preparatory Academy: A College Boa|Bronx Community High School|BRONX BRIDGES HIGH SCHOOL|Bronx Guild|Stevenson Yabc|Bronx Compass High School|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10473.0,40.82229,-73.856167,9.0,18.0,16.0,2022205.0,2036040039.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2015-16,X450,08X432,BRONX BRIDGES HIGH SCHOOL,X432,1980 LAFAYETTE AVENUE,X,8.0,315.0,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,8,Pablo Neruda Academy|Millennium Art Academy|Antonia Pantoja Preparatory Academy: A College Boa|Bronx Community High School|BRONX BRIDGES HIGH SCHOOL|Bronx Guild|Stevenson Yabc|Bronx Compass High School|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10473.0,40.82229,-73.856167,9.0,18.0,16.0,2022205.0,2036040039.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2015-16,X450,08X377,Bronx Community High School,X377,1980 LAFAYETTE AVENUE,X,8.0,176.0,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,8,Pablo Neruda Academy|Millennium Art Academy|Antonia Pantoja Preparatory Academy: A College Boa|Bronx Community High School|BRONX BRIDGES HIGH SCHOOL|Bronx Guild|Stevenson Yabc|Bronx Compass High School|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,2C,1-250,,,,,,BRONX,10473.0,40.82229,-73.856167,9.0,18.0,16.0,2022205.0,2036040039.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2015-16,X450,08X376,Antonia Pantoja Preparatory Academy: A College Boa,X376,1980 LAFAYETTE AVENUE,X,8.0,415.0,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,8,Pablo Neruda Academy|Millennium Art Academy|Antonia Pantoja Preparatory Academy: A College Boa|Bronx Community High School|BRONX BRIDGES HIGH SCHOOL|Bronx Guild|Stevenson Yabc|Bronx Compass High School|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10473.0,40.82229,-73.856167,9.0,18.0,16.0,2022205.0,2036040039.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2015-16,X650,08X559,School for Tourism and Hospitality,X559,900 TINTON AVENUE,X,8.0,305.0,900 TINTON AVENUE CONSOLIDATED LOCATION ,2,School for Tourism and Hospitality |New Visions Charter HS for Advanced Match and Science II |900 TINTON AVENUE CONSOLIDATED LOCATION ,,,,,,3C,251-500,,,,,,BRONX,10456.0,40.821675,-73.903546,3.0,17.0,133.0,2004807.0,2026680001.0,Morrisania-Melrose                                                         
2015-16,X450,08X312,Millennium Art Academy,X312,1980 LAFAYETTE AVENUE,X,8.0,457.0,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,8,Pablo Neruda Academy|Millennium Art Academy|Antonia Pantoja Preparatory Academy: A College Boa|Bronx Community High School|BRONX BRIDGES HIGH SCHOOL|Bronx Guild|Stevenson Yabc|Bronx Compass High School|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10473.0,40.82229,-73.856167,9.0,18.0,16.0,2022205.0,2036040039.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2015-16,X450,08X305,Pablo Neruda Academy,X305,1980 LAFAYETTE AVENUE,X,8.0,315.0,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,8,Pablo Neruda Academy|Millennium Art Academy|Antonia Pantoja Preparatory Academy: A College Boa|Bronx Community High School|BRONX BRIDGES HIGH SCHOOL|Bronx Guild|Stevenson Yabc|Bronx Compass High School|1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10473.0,40.82229,-73.856167,9.0,18.0,16.0,2022205.0,2036040039.0,Soundview-Castle Hill-Clason Point-Harding Park                            
2015-16,X879,12X684,Wings Academy,X684,1122 EAST 180 STREET,X,12.0,500.0,,1,Wings Academy,0.0,5.0,16.0,3.0,2.0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BRONX,10460.0,40.841794,-73.875366,6.0,15.0,220.0,2042451.0,2040060003.0,East Tremont                                                               
2015-16,X445,10X445,Bronx High School of Science,X445,75 WEST 205 STREET,X,10.0,3010.0,,1,Bronx High School of Science,0.0,2.0,7.0,1.0,0.0,12C,3001-4000,1.13,8.47,15.33,3.8,3.07,BRONX,10468.0,40.87759,-73.89104,7.0,11.0,409.0,2094706.0,2032510201.0,Van Cortlandt Village                                                      
2015-16,X440,,100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,,100 WEST MOSHOLU PARKWAY SOUTH,X,10.0,2336.0,100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,3,Bronx Collaborative High School |  World View High School |  DeWitt Clinton High School |  100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,2.0,8.0,46.0,0.0,6.0,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,BRONX,10468.0,40.882178,-73.88691,7.0,11.0,409.0,2095215.0,2032510201.0,Van Cortlandt Village                                                      
2015-16,X440,10X440,DeWitt Clinton High School,X440,100 WEST MOSHOLU PARKWAY SOUTH,X,10.0,1694.0,100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,3,Bronx Collaborative High School |  World View High School |  DeWitt Clinton High School |  100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,,,,,,8C,1501-1750,,,,,,BRONX,10468.0,40.882178,-73.88691,7.0,11.0,409.0,2095215.0,2032510201.0,Van Cortlandt Village                                                      
2015-16,X440,10X351,Bronx Collaborative High School,X351,100 WEST MOSHOLU PARKWAY SOUTH,X,10.0,353.0,100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,3,Bronx Collaborative High School |  World View High School |  DeWitt Clinton High School |  100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10468.0,40.882178,-73.88691,7.0,11.0,409.0,2095215.0,2032510201.0,Van Cortlandt Village                                                      
2015-16,X435,,500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,,500 EAST FORDHAM ROAD,X,10.0,2689.0,500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,6,West Bronx Academy for the Future|  Knowledge and Power Preparatory Academy Internatio|  Belmont Preparatory High School|  Fordham High School for the Arts|  Fordham Leadership Academy for Business and Techno|  Bronx High School for Law and Community Service|    500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,4.0,13.0,26.0,11.0,5.0,11C,2501-3000,3.14,13.0,34.86,8.29,5.29,BRONX,10458.0,40.860043,-73.888267,6.0,15.0,387.0,2011810.0,2030590001.0,Belmont                                                                    
2015-16,X435,10X439,Bronx High School for Law and Community Service,X439,500 EAST FORDHAM ROAD,X,10.0,392.0,500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,6,West Bronx Academy for the Future|  Knowledge and Power Preparatory Academy Internatio|  Belmont Preparatory High School|  Fordham High School for the Arts|  Fordham Leadership Academy for Business and Techno|  Bronx High School for Law and Community Service|    500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10458.0,40.860043,-73.888267,6.0,15.0,387.0,2011810.0,2030590001.0,Belmont                                                                    
2015-16,X435,10X438,Fordham Leadership Academy for Business and Techno,X438,500 EAST FORDHAM ROAD,X,10.0,410.0,500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,6,West Bronx Academy for the Future|  Knowledge and Power Preparatory Academy Internatio|  Belmont Preparatory High School|  Fordham High School for the Arts|  Fordham Leadership Academy for Business and Techno|  Bronx High School for Law and Community Service|    500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10458.0,40.860043,-73.888267,6.0,15.0,387.0,2011810.0,2030590001.0,Belmont                                                                    
2015-16,X435,10X437,Fordham High School for the Arts,X437,500 EAST FORDHAM ROAD,X,10.0,379.0,500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,6,West Bronx Academy for the Future|  Knowledge and Power Preparatory Academy Internatio|  Belmont Preparatory High School|  Fordham High School for the Arts|  Fordham Leadership Academy for Business and Techno|  Bronx High School for Law and Community Service|    500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10458.0,40.860043,-73.888267,6.0,15.0,387.0,2011810.0,2030590001.0,Belmont                                                                    
2015-16,X435,10X434,Belmont Preparatory High School,X434,500 EAST FORDHAM ROAD,X,10.0,423.0,500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,6,West Bronx Academy for the Future|  Knowledge and Power Preparatory Academy Internatio|  Belmont Preparatory High School|  Fordham High School for the Arts|  Fordham Leadership Academy for Business and Techno|  Bronx High School for Law and Community Service|    500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10458.0,40.860043,-73.888267,6.0,15.0,387.0,2011810.0,2030590001.0,Belmont                                                                    
2015-16,X435,10X374,Knowledge and Power Preparatory Academy Internatio,X374,500 EAST FORDHAM ROAD,X,10.0,499.0,500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,6,West Bronx Academy for the Future|  Knowledge and Power Preparatory Academy Internatio|  Belmont Preparatory High School|  Fordham High School for the Arts|  Fordham Leadership Academy for Business and Techno|  Bronx High School for Law and Community Service|    500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,,,,,,3C,251-500,,,,,,BRONX,10458.0,40.860043,-73.888267,6.0,15.0,387.0,2011810.0,2030590001.0,Belmont                                                                    
2015-16,X435,10X243,West Bronx Academy for the Future,X243,500 EAST FORDHAM ROAD,X,10.0,586.0,500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,6,West Bronx Academy for the Future|  Knowledge and Power Preparatory Academy Internatio|  Belmont Preparatory High School|  Fordham High School for the Arts|  Fordham Leadership Academy for Business and Techno|  Bronx High School for Law and Community Service|    500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,,,,,,4C,501-750,,,,,,BRONX,10458.0,40.860043,-73.888267,6.0,15.0,387.0,2011810.0,2030590001.0,Belmont                                                                    
2015-16,X600,,333 EAST 151 STREET CONSOLIDATED LOCATION,,333 EAST 151 STREET,X,7.0,1175.0,333 EAST 151 STREET CONSOLIDATED LOCATION,4,Bronx Haven High School |  Bronx Design and Construction Academy |  Alfred E. Smith Campus YABC |  Alfred E. Smith Career and Technical Education Hig |  333 EAST 151 STREET CONSOLIDATED LOCATION,1.0,1.0,12.0,1.0,1.0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BRONX,10451.0,40.818232,-73.919867,1.0,17.0,67.0,2001874.0,2024110022.0,Melrose South-Mott Haven North                                             
2015-16,X430,,2780 RESERVOIR AVENUE CONSOLIDATED LOCATION,,2780 RESERVOIR AVENUE,X,10.0,2412.0,2780 RESERVOIR AVENUE CONSOLIDATED LOCATION,5,"Kingsbridge International High School |  International School for Liberal Arts |  High School for Teaching and the Professions |  Celia Cruz Bronx High School of Music, The |  Discovery High School |  2780 RESERVOIR AVENUE CONSOLIDATED LOCATION",2.0,6.0,38.0,0.0,8.0,10C,2001-2500,1.69,7.16,17.44,3.63,3.94,BRONX,10468.0,40.870293,-73.898309,7.0,11.0,409.0,2015241.0,2032470070.0,Van Cortlandt Village                                                      
2015-16,X430,10X549,Discovery High School,X549,2780 RESERVOIR AVENUE,X,10.0,505.0,2780 RESERVOIR AVENUE CONSOLIDATED LOCATION,6,"Kingsbridge International High School |  International School for Liberal Arts |  High School for Teaching and the Professions |  Celia Cruz Bronx High School of Music, The |  Walton Yabc |  Discovery High School |  2780 RESERVOIR AVENUE CONSOLIDATED LOCATION",,,,,,4C,501-750,,,,,,BRONX,10468.0,40.870293,-73.898309,7.0,11.0,409.0,2015241.0,2032470070.0,Van Cortlandt Village                                                      
2015-16,X430,10X503,Walton Yabc,X503,2780 RESERVOIR AVENUE,X,10.0,,2780 RESERVOIR AVENUE CONSOLIDATED LOCATION,6,"Kingsbridge International High School |  International School for Liberal Arts |  High School for Teaching and the Professions |  Celia Cruz Bronx High School of Music, The |  Walton Yabc |  Discovery High School |  2780 RESERVOIR AVENUE CONSOLIDATED LOCATION",,,,,,,,,,,,,BRONX,10468.0,40.870293,-73.898309,7.0,11.0,409.0,2015241.0,2032470070.0,Van Cortlandt Village                                                      
2015-16,X430,10X442,"Celia Cruz Bronx High School of Music, The",X442,2780 RESERVOIR AVENUE,X,10.0,425.0,2780 RESERVOIR AVENUE CONSOLIDATED LOCATION,6,"Kingsbridge International High School |  International School for Liberal Arts |  High School for Teaching and the Professions |  Celia Cruz Bronx High School of Music, The |  Walton Yabc |  Discovery High School |  2780 RESERVOIR AVENUE CONSOLIDATED LOCATION",,,,,,3C,251-500,,,,,,BRONX,10468.0,40.870293,-73.898309,7.0,11.0,409.0,2015241.0,2032470070.0,Van Cortlandt Village                                                      
